Date,Open,High,Low,Close,Volume,Adj Close
2020/2/18,7.81,7.81,7.81,7.81,3,7.81
2020/2/17,7.10,7.10,7.10,7.10,3,7.10
2020/2/14,8.49,8.49,8.49,8.49,3,8.49
2020/2/13,7.72,7.72,7.72,7.72,3,7.72
2020/2/12,8.00,8.00,8.00,8.00,4,8.00
2020/2/11,5.51,5.51,5.51,5.51,2795,5.51
2020/2/10,8.16,8.16,8.16,8.16,4,8.16
2020/1/23,8.24,8.24,8.24,8.24,1,8.24
2020/1/22,7.34,7.34,7.34,7.34,2,7.34
2020/1/21,6.19,6.19,6.19,6.19,2,6.19
2020/1/20,6.19,6.19,6.19,6.19,2,6.19
2020/1/17,8.36,8.36,8.36,8.36,3,8.36
2020/1/16,7.70,7.70,7.70,7.70,3,7.70
2020/1/15,6.97,6.97,6.97,6.97,3,6.97
2020/1/14,6.83,6.83,6.83,6.83,804,6.83
2020/1/13,6.34,6.34,6.34,6.34,4,6.34
2020/1/10,14.45,14.45,14.45,14.45,2,14.45
2020/1/9,6.00,6.00,6.00,6.00,402,6.00
2020/1/8,7.10,7.10,7.10,7.10,1103,7.10
2020/1/7,5.83,5.83,5.83,5.83,1,5.83
2020/1/6,5.29,5.29,5.29,5.29,52,5.29
2020/1/3,5.50,5.50,5.50,5.50,2003,5.50
2020/1/2,5.73,5.73,5.73,5.73,3011,5.73
2019/12/31,5.48,5.48,5.48,5.48,4507,5.48
2019/12/30,6.09,6.09,6.09,6.09,4,6.09
2019/12/27,5.37,5.37,5.37,5.37,705,5.37
2019/12/26,7.03,7.03,7.03,7.03,4,7.03
2019/12/25,7.13,7.13,7.13,7.13,504,7.13
2019/12/24,6.21,6.21,6.21,6.21,2,6.21
2019/12/23,6.43,6.43,6.43,6.43,3,6.43
2019/12/20,6.06,6.06,6.06,6.06,7505,6.06
2019/12/19,7.00,7.00,7.00,7.00,3,7.00
2019/12/18,8.36,8.36,8.36,8.36,2,8.36
2019/12/17,6.06,6.06,6.06,6.06,9693,6.06
2019/12/16,6.73,6.73,6.73,6.73,6,6.73
2019/12/13,7.90,7.90,7.90,7.90,2,7.90
2019/12/12,7.66,7.66,7.66,7.66,7,7.66
2019/12/11,6.73,6.73,6.73,6.73,1,6.73
2019/12/9,6.66,6.66,6.66,6.66,0,6.66
2019/12/6,6.66,6.66,6.66,6.66,0,6.66
2019/12/5,6.66,6.66,6.66,6.66,0,6.66
2019/12/4,6.66,6.66,6.66,6.66,0,6.66
2019/12/3,6.66,6.66,6.66,6.66,0,6.66
2019/12/2,6.66,6.66,6.66,6.66,0,6.66
2019/11/29,6.66,6.66,6.66,6.66,1,6.66
2019/11/28,6.12,6.12,6.12,6.12,0,6.12
2019/11/27,6.12,6.12,6.12,6.12,0,6.12
2019/11/26,6.12,6.12,6.12,6.12,1,6.12
2019/11/25,9.23,9.23,9.23,9.23,1,9.23
2019/11/22,6.61,6.61,6.61,6.61,1,6.61
2019/11/21,6.01,6.01,6.01,6.01,1,6.01
2019/11/20,5.46,5.46,5.46,5.46,1,5.46
2019/11/18,5.51,5.51,5.51,5.51,0,5.51
2019/11/15,5.51,5.51,5.51,5.51,0,5.51
2019/11/14,5.51,5.51,5.51,5.51,0,5.51
2019/11/13,5.51,5.51,5.51,5.51,0,5.51
2019/11/12,5.51,5.51,5.51,5.51,2,5.51
2019/11/11,8.39,8.39,8.39,8.39,5000,8.39
2019/11/8,6.79,6.79,6.79,6.79,0,6.79
2019/11/7,6.79,6.79,6.79,6.79,10,6.79
2019/11/6,9.05,9.05,9.05,9.05,6613,9.05
2019/11/5,5.18,5.18,5.18,5.18,2,5.18
2019/11/4,7.26,7.26,7.26,7.26,8,7.26
2019/11/1,4.60,4.60,4.60,4.60,34,4.60
2019/10/31,9.52,9.52,9.52,9.52,2535,9.52
2019/10/30,10.00,10.00,10.00,10.00,2500,10.00
2019/10/29,11.92,11.92,11.92,11.92,34,11.92
2019/10/28,5.00,5.00,5.00,5.00,2500,5.00
2019/10/25,13.92,13.92,13.92,13.92,0,13.92
2019/10/24,13.92,13.92,13.92,13.92,31,13.92
2019/10/23,5.00,5.00,5.00,5.00,104859,5.00
2019/10/22,4.41,4.41,4.41,4.41,4,4.41
2019/10/21,4.64,4.64,4.64,4.64,5004,4.64
2019/10/18,4.89,4.89,4.89,4.89,12820,4.89
2019/10/17,5.46,5.46,5.46,5.46,3,5.46
2019/10/16,6.32,6.32,6.32,6.32,11,6.32
2019/10/15,6.31,6.31,6.31,6.31,75,6.31
2019/10/14,7.48,7.48,7.48,7.48,7,7.48
2019/10/11,10.06,10.06,10.06,10.06,0,10.06
2019/10/10,10.06,10.06,10.06,10.06,0,10.06
2019/10/9,10.06,10.06,10.06,10.06,0,10.06
2019/10/8,10.04,10.04,10.04,10.04,0,10.04
2019/9/30,10.04,10.04,10.04,10.04,1,10.04
2019/9/27,11.15,11.15,11.15,11.15,1700,11.15
2019/9/26,12.39,12.39,12.39,12.39,1662,12.39
2019/9/25,10.75,10.75,10.75,10.75,0,10.75
2019/9/24,10.75,10.75,10.75,10.75,0,10.75
2019/9/23,10.75,10.75,10.75,10.75,0,10.75
2019/9/23,10.75,10.75,10.75,10.75,0,10.75
2019/9/20,10.75,10.75,10.75,10.75,5634,10.75
2019/9/19,7.38,7.38,7.38,7.38,6,7.38
2019/9/18,12.12,12.12,12.12,12.12,4,12.12
2019/9/17,14.56,14.56,14.56,14.56,3,14.56
2019/9/16,8.50,8.50,8.50,8.50,1,8.50
2019/9/12,9.12,9.12,9.12,9.12,2,9.12
2019/9/11,11.49,11.49,11.49,11.49,1,11.49
2019/9/10,11.66,11.66,11.66,11.66,1,11.66
2019/9/9,12.61,12.61,12.61,12.61,0,12.61
2019/9/6,12.61,12.61,12.61,12.61,0,12.61
2019/9/5,12.61,12.61,12.61,12.61,0,12.61
2019/9/4,12.61,12.61,12.61,12.61,0,12.61
2019/9/3,12.61,12.61,12.61,12.61,0,12.61
2019/9/2,12.61,12.61,12.61,12.61,0,12.61
2019/8/30,12.61,12.61,12.61,12.61,5,12.61
2019/8/29,15.36,15.36,15.36,15.36,0,15.36
2019/8/28,15.36,15.36,15.36,15.36,3,15.36
2019/8/27,18.94,18.94,18.94,18.94,0,18.94
2019/8/26,18.94,18.94,18.94,18.94,1,18.94
2019/8/23,12.52,12.52,12.52,12.52,0,12.52
2019/8/22,12.52,12.52,12.52,12.52,0,12.52
2019/8/21,12.52,12.52,12.52,12.52,1,12.52
2019/8/20,9.79,9.79,9.79,9.79,501,9.79
2019/8/19,15.36,15.36,15.36,15.36,4,15.36
2019/8/16,16.54,16.54,16.54,16.54,4,16.54
2019/8/15,11.50,11.50,11.50,11.50,1,11.50
2019/8/14,10.45,10.45,10.45,10.45,1,10.45
2019/8/13,9.50,9.50,9.50,9.50,0,9.50
2019/8/12,9.50,9.50,9.50,9.50,1,9.50
2019/8/9,28.87,28.87,28.87,28.87,1,28.87
2019/8/8,12.05,12.05,12.05,12.05,1,12.05
2019/8/7,13.39,13.39,13.39,13.39,0,13.39
2019/8/6,13.39,13.39,13.39,13.39,0,13.39
2019/8/5,13.39,13.39,13.39,13.39,1,13.39
2019/8/2,32.08,32.08,32.08,32.08,0,32.08
2019/8/1,32.08,32.08,32.08,32.08,1,32.08
2019/7/31,14.88,14.88,14.88,14.88,1,14.88
2019/7/30,6.69,6.69,6.69,6.69,0,6.69
2019/7/29,12.94,12.94,12.94,12.94,0,12.94
2019/7/26,12.94,12.94,12.94,12.94,801,12.94
2019/7/25,35.64,35.64,35.64,35.64,0,35.64
2019/7/24,35.64,35.64,35.64,35.64,1,35.64
2019/7/23,9.60,9.60,9.60,9.60,0,9.60
2019/7/22,9.60,9.60,9.60,9.60,1,9.60
2019/7/19,8.73,8.73,8.73,8.73,1,8.73
2019/7/18,7.97,7.97,7.97,7.97,1,7.97
2019/7/17,13.79,13.79,13.79,13.79,12,13.79
2019/7/16,14.00,14.00,14.00,14.00,1,14.00
2019/7/15,10.41,10.41,10.41,10.41,1269,10.41
2019/7/12,11.63,11.63,11.63,11.63,11,11.63
2019/7/11,11.39,11.39,11.39,11.39,8,11.39
2019/7/10,12.52,12.52,12.52,12.52,3161,12.52
2019/7/9,10.09,10.09,10.09,10.09,6,10.09
2019/7/8,8.40,8.40,8.40,8.40,4,8.40
2019/7/5,0.00,0.00,0.00,0.00,0,0.00
2019/7/4,16.89,16.89,16.89,16.89,1788,16.89
2019/7/3,13.09,13.09,13.09,13.09,11,13.09
2019/7/2,15.04,15.04,15.04,15.04,2024,15.04
2019/7/1,18.00,18.00,18.00,18.00,8,18.00
2019/6/30,20.00,20.00,20.00,20.00,14579,20.00
2019/6/29,21.71,21.71,21.71,21.71,18717,21.71
2019/6/28,19.01,19.01,19.01,19.01,59801,19.01
2019/6/27,11.07,11.07,11.07,11.07,52276,11.07
2019/6/26,11.37,11.37,11.37,11.37,45027,11.37
2019/6/25,13.99,13.99,13.99,13.99,42110,13.99
2019/6/24,13.96,13.96,13.96,13.96,65018,13.96
2019/6/23,15.37,15.37,15.37,15.37,993,15.37
2019/6/22,22.10,22.10,22.10,22.10,22269,22.10
2019/6/21,25.74,25.74,25.74,25.74,20289,25.74
2019/6/20,10.44,10.44,10.44,10.44,15083,10.44
2019/6/19,29.62,29.62,29.62,29.62,27522,29.62
2019/6/18,16.00,16.00,16.00,16.00,25029,16.00
2019/6/17,12.52,12.52,12.52,12.52,16015,12.52
2019/6/14,8.86,8.86,8.86,8.86,15759,8.86
2019/6/13,10.89,10.89,10.89,10.89,13975,10.89
2019/6/12,19.85,19.85,19.85,19.85,11196,19.85
2019/6/11,11.16,11.16,11.16,11.16,11045,11.16
2019/6/10,26.71,26.71,26.71,26.71,3827,26.71
2019/6/6,14.01,14.01,14.01,14.01,14821,14.01
2019/6/5,21.33,21.33,21.33,21.33,6972,21.33
2019/6/4,18.36,18.36,18.36,18.36,1207,18.36
2019/6/3,26.97,26.97,26.97,26.97,1094,26.97
2019/5/31,24.95,24.95,24.95,24.95,682,24.95
2019/5/30,27.55,27.55,27.55,27.55,4741,27.55
2019/5/29,7.31,7.31,7.31,7.31,2922,7.31
2019/5/28,15.46,15.46,15.46,15.46,14956,15.46
2019/5/27,5.01,5.01,5.01,5.01,8195,5.01
2019/5/24,17.29,17.29,17.29,17.29,3076,17.29
2019/5/23,5.84,5.84,5.84,5.84,1,5.84
2019/5/22,21.03,21.03,21.03,21.03,701,21.03
2019/5/21,18.97,18.97,18.97,18.97,1812,18.97
2019/5/20,27.96,27.96,27.96,27.96,41,27.96
2019/5/17,15.92,15.92,15.92,15.92,15009,15.92
2019/5/16,18.38,18.38,18.38,18.38,12,18.38
2019/5/15,17.65,17.65,17.65,17.65,7,17.65
2019/5/14,17.57,17.57,17.57,17.57,1508,17.57
2019/5/13,13.07,13.07,13.07,13.07,4,13.07
2019/5/10,7.04,7.04,7.04,7.04,5,7.04
2019/5/9,23.61,23.61,23.61,23.61,1108,23.61
2019/5/8,20.48,20.48,20.48,20.48,1918,20.48
2019/5/7,21.75,21.75,21.75,21.75,1508,21.75
2019/5/6,24.17,24.17,24.17,24.17,1006,24.17
2019/4/30,14.20,14.20,14.20,14.20,11,14.20
2019/4/29,18.86,18.86,18.86,18.86,9,18.86
2019/4/26,18.56,18.56,18.56,18.56,4,18.56
2019/4/25,30.23,30.23,30.23,30.23,4293,30.23
2019/4/24,28.43,28.43,28.43,28.43,3717,28.43
2019/4/23,28.41,28.41,28.41,28.41,8,28.41
2019/4/22,19.23,19.23,19.23,19.23,4,19.23
2019/4/19,20.42,20.42,20.42,20.42,3507,20.42
2019/4/18,26.88,26.88,26.88,26.88,5,26.88
2019/4/17,4.30,4.30,4.30,4.30,8005,4.30
2019/4/16,17.47,17.47,17.47,17.47,4,17.47
2019/4/15,10.77,10.77,10.77,10.77,16,10.77
2019/4/12,11.51,11.51,11.51,11.51,8,11.51
2019/4/11,20.92,20.92,20.92,20.92,6,20.92
2019/4/10,20.18,20.18,20.18,20.18,8,20.18
2019/4/9,19.40,19.40,19.40,19.40,6,19.40
2019/4/8,21.24,21.24,21.24,21.24,5,21.24
2019/4/4,3.30,3.30,3.30,3.30,1,3.30
2019/4/3,3.96,3.96,3.96,3.96,4,3.96
2019/4/2,4.08,4.08,4.08,4.08,1,4.08
2019/4/1,3.71,3.71,3.71,3.71,0,3.71
2019/3/29,3.71,3.71,3.71,3.71,1,3.71
2019/3/28,9.49,9.49,9.49,9.49,5,9.49
2019/3/27,3.75,3.75,3.75,3.75,4449,3.75
2019/3/26,20.64,20.64,20.64,20.64,302,20.64
2019/3/25,3.78,3.78,3.78,3.78,4,3.78
2019/3/22,4.44,4.44,4.44,4.44,4,4.44
2019/3/21,6.26,6.26,6.26,6.26,15,6.26
2019/3/20,13.51,13.51,13.51,13.51,7,13.51
2019/3/19,20.28,20.28,20.28,20.28,6,20.28
2019/3/18,8.81,8.81,8.81,8.81,76,8.81
2019/3/15,7.17,7.17,7.17,7.17,605,7.17
2019/3/14,7.88,7.88,7.88,7.88,3,7.88
2019/3/13,7.16,7.16,7.16,7.16,662,7.16
2019/3/12,7.95,7.95,7.95,7.95,204,7.95
2019/3/11,8.83,8.83,8.83,8.83,1,8.83
2019/3/8,9.81,9.81,9.81,9.81,2,9.81
2019/3/7,9.91,9.91,9.91,9.91,4,9.91
2019/3/6,9.91,9.91,9.91,9.91,1,9.91
2019/3/5,11.01,11.01,11.01,11.01,2,11.01
2019/3/4,12.23,12.23,12.23,12.23,2,12.23
2019/3/1,12.91,12.91,12.91,12.91,4,12.91
2019/2/28,14.55,14.55,14.55,14.55,4,14.55
2019/2/27,14.08,14.08,14.08,14.08,7,14.08
2019/2/26,35.12,35.12,35.12,35.12,1,35.12
2019/2/25,13.73,13.73,13.73,13.73,2,13.73
2019/2/22,23.28,23.28,23.28,23.28,4,23.28
2019/2/21,26.49,26.49,26.49,26.49,7,26.49
2019/2/20,25.27,25.27,25.27,25.27,5,25.27
2019/2/19,20.04,20.04,20.04,20.04,7,20.04
2019/2/18,22.31,22.31,22.31,22.31,8,22.31
2019/2/15,22.23,22.23,22.23,22.23,5,22.23
2019/2/14,18.22,18.22,18.22,18.22,5,18.22
2019/2/13,24.44,24.44,24.44,24.44,9,24.44
2019/2/12,23.47,23.47,23.47,23.47,3,23.47
2019/2/11,14.00,14.00,14.00,14.00,1,14.00
2019/2/1,23.39,23.39,23.39,23.39,3,23.39
2019/1/31,15.17,15.17,15.17,15.17,8,15.17
2019/1/30,9.95,9.95,9.95,9.95,3002,9.95
2019/1/29,31.56,31.56,31.56,31.56,1,31.56
2019/1/28,18.36,18.36,18.36,18.36,3,18.36
2019/1/25,14.07,14.07,14.07,14.07,4,14.07
2019/1/24,15.96,15.96,15.96,15.96,3,15.96
2019/1/23,17.73,17.73,17.73,17.73,3,17.73
2019/1/22,12.53,12.53,12.53,12.53,3,12.53
2019/1/21,12.66,12.66,12.66,12.66,2,12.66
2019/1/18,12.66,12.66,12.66,12.66,0,12.66
2019/1/17,12.66,12.66,12.66,12.66,6,12.66
2019/1/16,13.22,13.22,13.22,13.22,3,13.22
2019/1/15,12.50,12.50,12.50,12.50,8,12.50
2019/1/14,13.57,13.57,13.57,13.57,4,13.57
2019/1/11,18.82,18.82,18.82,18.82,6,18.82
2019/1/10,19.64,19.64,19.64,19.64,5,19.64
2019/1/9,14.49,14.49,14.49,14.49,5,14.49
2019/1/8,14.49,14.49,14.49,14.49,5,14.49
2019/1/7,15.37,15.37,15.37,15.37,4,15.37
2019/1/4,21.08,21.08,21.08,21.08,7,21.08
2019/1/3,19.25,19.25,19.25,19.25,10,19.25
2019/1/2,15.20,15.20,15.20,15.20,6,15.20
2018/12/28,19.40,19.40,19.40,19.40,110,19.40
2018/12/27,10.76,10.76,10.76,10.76,11542,10.76
2018/12/26,20.96,20.96,20.96,20.96,980,20.96
2018/12/25,9.54,9.54,9.54,9.54,3055,9.54
2018/12/21,20.40,20.40,20.40,20.40,478,20.40
2018/12/20,19.89,19.89,19.89,19.89,4851,19.89
2018/12/19,18.42,18.42,18.42,18.42,4409,18.42
2018/12/18,10.82,10.82,10.82,10.82,106,10.82
2018/12/17,9.83,9.83,9.83,9.83,120,9.83
2018/12/14,16.17,16.17,16.17,16.17,11,16.17
2018/12/13,8.24,8.24,8.24,8.24,11,8.24
2018/12/12,25.20,25.20,25.20,25.20,197,25.20
2018/12/11,12.80,12.80,12.80,12.80,4819,12.80
2018/12/10,20.28,20.28,20.28,20.28,481,20.28
2018/12/7,19.39,19.39,19.39,19.39,12277,19.39
2018/12/6,11.24,11.24,11.24,11.24,14,11.24
2018/12/5,23.49,23.49,23.49,23.49,2332,23.49
2018/12/4,10.32,10.32,10.32,10.32,7,10.32
2018/12/3,11.24,11.24,11.24,11.24,6429,11.24
2018/11/30,9.51,9.51,9.51,9.51,6005,9.51
2018/11/29,23.15,23.15,23.15,23.15,42430,23.15
2018/11/28,24.92,24.92,24.92,24.92,34180,24.92
2018/11/27,20.14,20.14,20.14,20.14,44405,20.14
2018/11/26,17.70,17.70,17.70,17.70,3006,17.70
2018/11/23,16.10,16.10,16.10,16.10,2010,16.10
2018/11/22,17.80,17.80,17.80,17.80,6,17.80
2018/11/21,17.66,17.66,17.66,17.66,6,17.66
2018/11/20,18.97,18.97,18.97,18.97,8,18.97
2018/11/19,18.22,18.22,18.22,18.22,7,18.22
2018/11/16,19.35,19.35,19.35,19.35,8,19.35
2018/11/15,20.40,20.40,20.40,20.40,9,20.40
2018/11/14,15.10,15.10,15.10,15.10,1011,15.10
2018/11/13,15.90,15.90,15.90,15.90,16,15.90
2018/11/12,19.18,19.18,19.18,19.18,22,19.18
2018/11/9,18.64,18.64,18.64,18.64,38,18.64
2018/11/8,14.00,14.00,14.00,14.00,10,14.00
2018/11/7,14.00,14.00,14.00,14.00,3507,14.00
2018/11/6,16.25,16.25,16.25,16.25,10,16.25
2018/11/5,19.42,19.42,19.42,19.42,9,19.42
2018/11/2,16.29,16.29,16.29,16.29,6,16.29
2018/11/1,15.87,15.87,15.87,15.87,6,15.87
2018/10/31,21.90,21.90,21.90,21.90,9,21.90
2018/10/30,16.09,16.09,16.09,16.09,4,16.09
2018/10/29,16.04,16.04,16.04,16.04,2,16.04
2018/10/26,13.54,13.54,13.54,13.54,2,13.54
2018/10/25,14.74,14.74,14.74,14.74,4,14.74
2018/10/24,14.74,14.74,14.74,14.74,2,14.74
2018/10/23,16.38,16.38,16.38,16.38,4,16.38
2018/10/22,13.81,13.81,13.81,13.81,5,13.81
2018/10/19,13.54,13.54,13.54,13.54,2,13.54
2018/10/18,18.60,18.60,18.60,18.60,23502,18.60
2018/10/17,15.04,15.04,15.04,15.04,4,15.04
2018/10/16,16.70,16.70,16.70,16.70,4,16.70
2018/10/15,15.20,15.20,15.20,15.20,5,15.20
2018/10/12,15.36,15.36,15.36,15.36,2,15.36
2018/10/11,21.22,21.22,21.22,21.22,8,21.22
2018/10/10,17.06,17.06,17.06,17.06,5965,17.06
2018/10/9,18.95,18.95,18.95,18.95,5031,18.95
2018/10/8,23.65,23.65,23.65,23.65,5,23.65
2018/9/28,16.66,16.66,16.66,16.66,609,16.66
2018/9/27,21.20,21.20,21.20,21.20,0,21.20
2018/9/26,21.20,21.20,21.20,21.20,1,21.20
2018/9/25,23.63,23.63,23.63,23.63,2,23.63
2018/9/21,28.82,28.82,28.82,28.82,0,28.82
2018/9/20,28.82,28.82,28.82,28.82,2,28.82
2018/9/19,22.20,22.20,22.20,22.20,0,22.20
2018/9/18,22.20,22.20,22.20,22.20,5961,22.20
2018/9/17,25.65,25.65,25.65,25.65,2,25.65
2018/9/14,28.49,28.49,28.49,28.49,2,28.49
2018/9/13,30.44,30.44,30.44,30.44,1,30.44
2018/9/12,31.04,31.04,31.04,31.04,0,31.04
2018/9/11,31.04,31.04,31.04,31.04,6,31.04
2018/9/10,33.21,33.21,33.21,33.21,2,33.21
2018/9/7,34.04,34.04,34.04,34.04,2,34.04
2018/9/6,35.58,35.58,35.58,35.58,3,35.58
2018/9/5,35.18,35.18,35.18,35.18,2,35.18
2018/9/4,39.08,39.08,39.08,39.08,2,39.08
2018/9/3,33.54,33.54,33.54,33.54,0,33.54
2018/8/31,33.54,33.54,33.54,33.54,1,33.54
2018/8/30,33.54,33.54,33.54,33.54,1,33.54
2018/8/29,30.49,30.49,30.49,30.49,1,30.49
2018/8/28,27.73,27.73,27.73,27.73,83,27.73
2018/8/27,20.68,20.68,20.68,20.68,23076,20.68
2018/8/27,34.88,34.88,34.88,34.88,27625,34.88
2018/8/24,22.93,22.93,22.93,22.93,183,22.93
2018/8/23,24.47,24.47,24.47,24.47,73,24.47
2018/8/22,27.19,27.19,27.19,27.19,221544,27.19
2018/8/21,30.21,30.21,30.21,30.21,60,30.21
2018/8/20,27.46,27.46,27.46,27.46,55,27.46
2018/8/17,30.51,30.51,30.51,30.51,0,30.51
2018/8/16,30.51,30.51,30.51,30.51,61,30.51
2018/8/15,27.74,27.74,27.74,27.74,55,27.74
2018/8/14,20.66,20.66,20.66,20.66,0,20.66
2018/8/13,20.66,20.66,20.66,20.66,8100,20.66
2018/8/10,22.93,22.93,22.93,22.93,22930,22.93
2018/8/9,33.79,33.79,33.79,33.79,101,33.79
2018/8/8,23.16,23.16,23.16,23.16,0,23.16
2018/8/7,23.16,23.16,23.16,23.16,0,23.16
2018/8/6,23.16,23.16,23.16,23.16,0,23.16
2018/8/3,23.16,23.16,23.16,23.16,0,23.16
2018/8/2,23.16,23.16,23.16,23.16,4887,23.16
2018/8/1,34.88,34.88,34.88,34.88,0,34.88
2018/7/31,34.88,34.88,34.88,34.88,0,34.88
2018/7/30,34.88,34.88,34.88,34.88,0,34.88
2018/7/26,20.82,20.82,20.82,20.82,0,20.82
2018/7/25,20.82,20.82,20.82,20.82,1082,20.82
2018/7/24,22.93,22.93,22.93,22.93,22930,22.93
2018/7/23,26.19,26.19,26.19,26.19,0,26.19
2018/7/20,26.19,26.19,26.19,26.19,0,26.19
2018/7/19,26.19,26.19,26.19,26.19,0,26.19
2018/7/18,26.19,26.19,26.19,26.19,1152,26.19
2018/7/17,23.16,23.16,23.16,23.16,0,23.16
2018/7/16,23.16,23.16,23.16,23.16,4887,23.16
2018/7/13,25.73,25.73,25.73,25.73,1055,25.73
2018/7/12,23.40,23.40,23.40,23.40,0,23.40
2018/7/11,23.40,23.40,23.40,23.40,468,23.40
2018/7/10,26.00,26.00,26.00,26.00,0,26.00
2018/7/9,26.00,26.00,26.00,26.00,0,26.00
2018/7/6,26.00,26.00,26.00,26.00,0,26.00
2018/7/5,26.00,26.00,26.00,26.00,176800,26.00
2018/7/4,34.06,34.06,34.06,34.06,136,34.06
2018/7/3,28.15,28.15,28.15,28.15,466910,28.15
2018/7/2,27.80,27.80,27.80,27.80,524141,27.80
2018/6/29,36.25,36.25,36.25,36.25,299706,36.25
2018/6/28,25.24,25.24,25.24,25.24,444021,25.24
2018/6/27,32.78,32.78,32.78,32.78,1297497,32.78
2018/6/26,26.70,26.70,26.70,26.70,1014259,26.70
2018/6/25,36.57,36.57,36.57,36.57,892444,36.57
2018/6/24,4.44,4.44,4.44,4.44,15,4.44
2018/6/23,36.52,36.52,36.52,36.52,20863,36.52
2018/6/22,39.23,39.23,39.23,39.23,38746,39.23
2018/6/21,36.21,36.21,36.21,36.21,11967,36.21
2018/6/20,31.86,31.86,31.86,31.86,9767,31.86
2018/6/19,34.50,34.50,34.50,34.50,17173,34.50
2018/6/15,41.24,41.24,41.24,41.24,12708,41.24
2018/6/14,41.24,41.24,41.24,41.24,524125,41.24
2018/6/13,40.28,40.28,40.28,40.28,779819,40.28
2018/6/12,37.90,37.90,37.90,37.90,323605,37.90
2018/6/11,30.11,30.11,30.11,30.11,155261,30.11
2018/6/8,35.93,35.93,35.93,35.93,386062,35.93
2018/6/7,33.55,33.55,33.55,33.55,609480,33.55
2018/6/6,36.27,36.27,36.27,36.27,218,36.27
2018/6/5,36.65,36.65,36.65,36.65,378963,36.65
2018/6/4,38.25,38.25,38.25,38.25,358899,38.25
2018/6/1,35.89,35.89,35.89,35.89,359150,35.89
2018/5/31,38.84,38.84,38.84,38.84,328975,38.84
2018/5/30,36.56,36.56,36.56,36.56,314968,36.56
2018/5/29,40.07,40.07,40.07,40.07,882,40.07
2018/5/28,40.51,40.51,40.51,40.51,50961,40.51
2018/5/25,39.58,39.58,39.58,39.58,538448,39.58
2018/5/24,30.27,30.27,30.27,30.27,49953,30.27
2018/5/23,37.74,37.74,37.74,37.74,302,37.74
2018/5/22,24.67,24.67,24.67,24.67,155309,24.67
2018/5/21,31.47,31.47,31.47,31.47,94,31.47
2018/5/18,25.03,25.03,25.03,25.03,21853,25.03
2018/5/17,27.71,27.71,27.71,27.71,76741,27.71
2018/5/16,33.35,33.35,33.35,33.35,267,33.35
2018/5/15,34.20,34.20,34.20,34.20,178182,34.20
2018/5/14,38.00,38.00,38.00,38.00,0,38.00
