Date,Open,High,Low,Close,Volume,Adj Close
2017/11/16,54.5,54.5,54.5,54.5,200,54.5
2017/11/15,51.5,51.5,51.5,51.5,200,51.5
2017/11/6,48.7,48.7,48.7,48.7,200,48.7
2017/11/3,40.6,40.6,40.6,40.6,1000,40.6
2017/10/30,50.65,50.65,50.65,50.65,7400,50.65
2017/10/27,56.38,56.38,56.38,56.38,401,56.38
2017/10/13,49.1,49.1,49.1,49.1,100,49.1
2017/10/12,40.9,40.9,40.9,40.9,3,40.9
2017/10/11,51.13,51.13,51.13,51.13,2764,51.13
2017/9/26,51,51,51,51,104,51
2017/8/28,51,51,51,51,2,51
2017/8/16,49.1,49.1,49.1,49.1,202,49.1
2017/8/11,49,49,49,49,3,49
2017/8/10,48.53,48.53,48.53,48.53,3188,48.53
2017/8/9,46.2,46.2,46.2,46.2,2,46.2
2017/8/8,48,48,48,48,1460,48
