Date,Open,High,Low,Close,Volume,Adj Close
2019/10/14,42.28,42.28,42.28,42.28,0,42.28
2019/10/11,42.50,42.50,41.00,42.28,12200,42.28
2019/10/10,42.00,43.63,42.00,43.60,51,43.60
2019/10/9,39.66,39.66,39.66,39.66,1,39.66
2019/10/9,39.66,39.66,39.66,39.66,1,39.66
2019/10/8,36.05,36.05,36.05,36.05,29727,36.05
2019/9/30,40.05,40.05,40.05,40.05,1000,40.05
2019/9/27,44.50,44.50,44.50,44.50,1200,44.50
2019/9/26,43.26,43.26,43.26,43.26,0,43.26
2019/9/25,44.00,44.00,43.00,43.26,10800,43.26
2019/9/24,43.01,43.01,43.01,43.01,391,43.01
2019/9/23,42.86,42.86,42.86,42.86,0,42.86
2019/9/20,43.00,43.00,42.00,42.86,17000,42.86
2019/9/19,43.00,43.50,43.00,43.19,5224,43.19
2019/9/18,42.27,42.27,42.27,42.27,0,42.27
2019/9/17,42.27,42.27,42.27,42.27,0,42.27
2019/9/16,42.27,42.27,42.27,42.27,0,42.27
2019/9/12,42.27,42.27,42.27,42.27,0,42.27
2019/9/11,42.27,42.27,42.27,42.27,0,42.27
2019/9/10,42.27,42.27,42.27,42.27,0,42.27
2019/9/9,42.27,42.27,42.27,42.27,0,42.27
2019/9/6,42.27,42.27,42.27,42.27,0,42.27
2019/9/5,40.00,42.50,40.00,42.27,11,42.27
2019/9/4,40.00,44.00,40.00,43.99,4001,43.99
2019/9/3,41.12,41.12,41.12,41.12,0,41.12
2019/9/2,41.12,41.12,41.12,41.12,0,41.12
2019/8/30,41.12,41.12,41.12,41.12,0,41.12
2019/8/29,41.12,41.12,41.12,41.12,0,41.12
2019/8/28,41.10,41.16,41.10,41.12,30001,41.12
2019/8/27,40.00,41.80,40.00,40.06,23816,40.06
2019/8/26,41.25,41.25,41.25,41.25,0,41.25
2019/8/23,41.25,41.25,41.25,41.25,0,41.25
2019/8/22,42.25,42.25,42.25,42.25,0,42.25
2019/8/21,41.25,41.25,41.25,41.25,0,41.25
2019/8/20,42.00,42.00,41.10,41.25,6000,41.25
2019/8/19,40.58,40.58,40.58,40.58,0,40.58
2019/8/16,40.58,40.58,40.58,40.58,0,40.58
2019/8/15,40.58,40.58,40.58,40.58,0,40.58
2019/8/14,40.58,40.58,40.58,40.58,7200,40.58
2019/8/13,43.00,44.30,43.00,43.12,1098,43.12
2019/8/12,40.32,40.32,40.32,40.32,1,40.32
2019/8/9,44.80,44.80,44.80,44.80,0,44.80
2019/8/8,44.80,44.80,44.80,44.80,0,44.80
2019/8/7,44.80,44.80,44.80,44.80,0,44.80
2019/8/6,44.80,44.80,44.80,44.80,0,44.80
2019/8/5,44.80,44.80,44.80,44.80,30700,44.80
2019/8/2,41.00,41.10,41.00,41.09,5000,41.09
2019/8/1,40.60,40.60,40.60,40.60,5000,40.60
2019/7/31,40.04,40.04,40.04,40.04,1,40.04
2019/7/30,36.35,40.00,36.35,36.40,38801,36.40
2019/7/29,40.39,40.39,40.39,40.39,0,40.39
2019/7/26,40.39,40.39,40.39,40.39,1,40.39
2019/7/25,44.88,44.88,44.88,44.88,38328,44.88
2019/7/24,40.80,40.80,40.80,40.80,6166,40.80
2019/7/23,33.55,40.30,33.55,39.50,82803,39.50
2019/7/22,39.50,39.50,39.50,39.50,1,39.50
2019/7/19,40.00,40.55,40.00,40.16,21071,40.16
2019/7/18,40.30,40.50,40.30,40.35,6650,40.35
2019/7/17,40.20,40.20,40.20,40.22,34000,40.22
2019/7/16,40.50,40.50,40.50,40.50,0,40.50
2019/7/15,40.50,40.50,40.50,40.50,0,40.50
2019/7/12,40.50,40.50,40.50,40.50,0,40.50
2019/7/10,40.50,40.50,40.50,40.50,2,40.50
2019/7/9,40.20,40.50,40.20,40.50,4037,40.50
2019/7/8,40.50,40.99,40.50,40.55,99579,40.55
2019/7/5,40.00,40.00,40.00,40.00,0,40.00
2019/7/4,40.00,40.00,40.00,40.00,500,40.00
2019/7/3,40.00,40.00,40.00,40.00,4470,40.00
2019/7/2,40.55,40.55,40.55,40.55,46700,40.55
2019/7/1,40.10,40.25,40.10,40.25,51000,40.25
2019/6/28,42.57,44.15,40.25,42.10,2385,42.10
2019/6/27,40.30,40.30,40.10,40.21,10000,40.21
2019/6/26,40.20,40.20,40.20,40.20,997,40.20
2019/6/25,40.40,40.49,40.20,40.30,16505,40.30
2019/6/24,39.00,40.50,39.00,40.26,10100,40.26
2019/6/21,38.37,38.37,38.37,38.37,0,38.37
2019/6/20,38.37,38.37,38.37,38.37,20000,38.37
2019/6/19,40.50,40.50,40.50,40.50,0,40.50
2019/6/18,40.50,40.50,40.50,40.50,1000,40.50
2019/6/17,39.36,39.36,39.36,39.36,0,39.36
2019/6/14,39.00,41.00,39.00,39.36,49500,39.36
2019/6/13,39.00,39.00,39.00,39.00,40000,39.00
2019/6/12,40.00,40.00,39.05,39.05,5791,39.05
2019/6/11,38.80,38.80,38.80,38.80,16500,38.80
2019/6/10,38.80,38.80,38.80,38.80,0,38.80
2019/6/6,38.80,38.80,38.80,38.80,25000,38.80
2019/6/5,40.71,40.71,40.71,40.71,0,40.71
2019/6/4,40.71,40.71,40.71,40.71,0,40.71
2019/6/3,40.71,40.71,40.71,40.71,0,40.71
2019/5/31,40.71,40.71,40.71,40.71,0,40.71
2019/5/30,40.06,41.60,40.05,40.71,2348,40.71
2019/5/29,40.30,40.65,40.30,40.46,85834,40.46
2019/5/28,40.00,40.50,40.00,40.06,8301,40.06
2019/5/27,40.00,40.10,40.00,40.01,5586,40.01
2019/5/24,40.80,40.80,40.80,40.80,44215,40.80
2019/5/23,41.20,41.20,39.60,40.60,37469,40.60
2019/5/22,41.09,41.09,41.09,41.09,0,41.09
2019/5/21,40.90,41.30,40.90,41.09,21500,41.09
2019/5/20,41.60,41.60,41.60,41.60,16000,41.60
2019/5/17,40.01,40.01,40.01,40.06,10500,40.06
2019/5/16,40.03,40.03,40.03,40.03,1501,40.03
2019/5/15,38.00,38.00,35.94,37.31,30000,37.31
2019/5/14,39.93,39.93,39.93,39.93,1,39.93
2019/5/13,39.85,39.90,39.85,39.90,510,39.90
2019/5/10,40.27,40.58,40.27,40.28,3101,40.28
2019/5/9,39.20,39.86,39.20,39.33,24236,39.33
2019/5/8,43.88,43.88,40.00,40.15,9010,40.15
2019/5/7,40.50,40.50,40.50,40.50,2000,40.50
2019/5/6,38.00,38.00,38.00,38.00,8000,38.00
2019/4/30,38.00,40.00,38.00,40.00,6856,40.00
2019/4/29,36.36,36.36,36.36,36.36,2,36.36
2019/4/26,33.05,33.05,33.05,33.05,4281,33.05
2019/4/25,36.72,36.72,36.72,36.72,50,36.72
2019/4/24,42.00,42.00,42.00,42.00,30,42.00
2019/4/23,40.80,40.80,40.80,40.80,0,40.80
2019/4/22,40.80,40.80,40.80,40.80,312,40.80
2019/4/19,40.80,40.80,40.80,40.80,1,40.80
2019/4/18,37.22,37.22,37.22,37.22,1,37.22
2019/4/17,35.00,37.22,35.00,37.22,3701,37.22
2019/4/16,37.18,37.18,37.18,37.18,0,37.18
2019/4/15,37.18,37.18,37.18,37.18,0,37.18
2019/4/12,37.18,37.18,37.18,37.18,1,37.18
2019/4/11,38.01,38.01,38.01,38.01,1,38.01
2019/4/10,40.88,40.88,40.88,40.88,0,40.88
2019/4/9,40.88,40.88,40.88,40.88,0,40.88
2019/4/8,35.75,42.59,35.75,40.88,20,40.88
2019/4/4,33.05,40.39,33.05,39.72,11,39.72
2019/4/3,36.72,36.72,36.72,36.72,1,36.72
2019/4/2,40.88,40.88,40.88,40.88,0,40.88
2019/4/1,40.88,40.88,40.88,40.88,0,40.88
2019/3/29,40.88,40.88,40.88,40.88,10298,40.88
2019/3/28,40.11,40.11,40.11,40.11,1,40.11
2019/3/27,40.00,40.00,40.00,40.00,2378,40.00
2019/3/26,39.98,40.00,39.98,39.98,52378,39.98
2019/3/25,36.45,36.45,36.45,36.45,5,36.45
2019/3/22,40.50,40.50,40.50,40.50,75474,40.50
2019/3/21,41.26,41.26,41.26,41.26,0,41.26
2019/3/20,41.26,41.26,41.26,41.26,0,41.26
2019/3/19,41.80,41.80,41.00,41.26,5741,41.26
2019/3/18,40.80,40.80,40.80,40.80,5000,40.80
2019/3/15,37.20,37.20,37.20,37.20,0,37.20
2019/3/14,36.00,37.20,36.00,37.20,5313,37.20
2019/3/13,39.90,39.90,39.90,39.90,0,39.90
2019/3/12,39.90,39.90,39.90,39.90,0,39.90
2019/3/11,39.90,39.90,39.90,39.90,0,39.90
2019/3/8,40.00,40.00,38.00,39.90,21,39.90
2019/3/7,40.27,40.27,40.27,40.27,35001,40.27
2019/3/6,36.53,41.00,36.53,36.61,40031,36.61
2019/3/5,36.54,41.00,36.54,40.59,11,40.59
2019/3/4,40.60,40.60,40.60,40.60,20,40.60
2019/3/1,37.00,37.00,37.00,37.00,0,37.00
2019/2/28,37.00,37.00,37.00,37.00,1,37.00
2019/2/27,40.00,40.50,40.00,40.34,2980,40.34
2019/2/26,44.02,44.02,38.00,44.00,4283,44.00
2019/2/25,40.02,40.02,40.02,40.02,10,40.02
2019/2/22,36.38,36.38,36.38,36.38,1,36.38
2019/2/21,33.07,33.07,33.07,33.07,2100,33.07
2019/2/19,30.06,30.06,30.06,30.06,0,30.06
2019/2/18,30.06,30.06,30.06,30.06,0,30.06
2019/2/15,30.06,30.06,30.06,30.06,0,30.06
2019/2/14,30.06,30.06,30.06,30.06,0,30.06
2019/2/13,30.06,30.06,30.06,30.06,0,30.06
2019/2/12,30.06,30.06,30.06,30.06,0,30.06
2019/2/11,30.06,30.06,30.06,30.06,0,30.06
2019/2/2,30.06,30.06,30.06,30.06,0,30.06
2019/2/1,30.06,30.06,30.06,30.06,0,30.06
2019/1/31,30.06,30.06,30.06,30.06,79826,30.06
2019/1/30,27.33,27.33,27.33,27.33,0,27.33
2019/1/29,27.33,27.33,27.33,27.33,0,27.33
2019/1/28,27.33,27.33,27.33,27.33,0,27.33
2019/1/25,27.33,27.33,27.33,27.33,0,27.33
2019/1/24,27.20,33.00,27.20,27.33,4201,27.33
2019/1/23,30.00,30.00,30.00,30.00,0,30.00
2019/1/22,30.00,30.00,30.00,30.00,0,30.00
2019/1/21,30.00,30.00,30.00,30.00,2,30.00
2019/1/18,33.00,33.00,33.00,33.00,0,33.00
2019/1/17,33.00,33.00,33.00,33.00,1,33.00
2019/1/16,35.08,35.08,35.08,35.08,0,35.08
2019/1/15,35.08,35.08,35.08,35.08,0,35.08
2019/1/14,35.08,35.08,35.08,35.08,0,35.08
2019/1/11,41.88,41.88,35.05,35.08,6340,35.08
2019/1/10,38.60,38.60,38.60,38.60,1,38.60
2019/1/9,35.10,35.10,35.10,35.10,1,35.10
2019/1/8,31.91,31.91,31.91,31.91,1,31.91
2019/1/7,29.01,29.01,29.01,29.01,0,29.01
2019/1/4,29.01,29.01,29.01,29.01,8000,29.01
2019/1/3,29.19,29.19,29.19,29.19,0,29.19
2019/1/2,29.19,29.19,29.19,29.19,0,29.19
2018/12/28,29.19,29.19,29.19,29.19,0,29.19
2018/12/27,29.19,29.19,29.19,29.19,0,29.19
2018/12/26,29.19,29.19,29.19,29.19,0,29.19
2018/12/25,29.19,29.19,29.19,29.19,0,29.19
2018/12/24,29.19,29.19,29.19,29.19,0,29.19
2018/12/21,29.19,29.19,29.19,29.19,0,29.19
2018/12/20,33.00,33.00,27.01,29.19,42400,29.19
2018/12/19,30.00,30.00,30.00,30.00,1,30.00
2018/12/18,30.00,30.00,30.00,30.00,2,30.00
2018/12/17,33.00,33.00,33.00,33.00,10,33.00
2018/12/14,33.00,33.00,33.00,33.00,1,33.00
2018/12/13,33.50,33.50,33.50,33.50,0,33.50
2018/12/12,33.50,33.50,33.50,33.50,0,33.50
2018/12/11,33.50,33.50,33.50,33.50,500,33.50
2018/12/10,30.50,30.50,30.50,30.50,0,30.50
2018/12/7,30.50,30.50,30.50,30.50,10000,30.50
2018/12/6,33.02,33.02,33.02,33.02,0,33.02
2018/12/5,33.02,33.02,33.02,33.02,0,33.02
2018/12/4,33.02,33.02,33.02,33.02,0,33.02
2018/12/3,33.02,33.02,33.02,33.02,0,33.02
2018/11/30,33.02,33.02,33.02,33.02,0,33.02
2018/11/29,33.02,33.02,33.02,33.02,0,33.02
2018/11/28,33.02,33.02,33.02,33.02,1,33.02
2018/11/27,35.31,35.31,35.31,35.31,0,35.31
2018/11/26,35.31,35.31,35.31,35.31,0,35.31
2018/11/23,35.31,35.31,35.31,35.31,0,35.31
2018/11/22,35.31,35.31,35.31,35.31,0,35.31
2018/11/21,35.31,35.31,35.31,35.31,0,35.31
2018/11/20,35.31,35.31,35.31,35.31,1,35.31
2018/11/19,39.60,39.60,39.60,39.60,0,39.60
2018/11/16,39.16,39.16,39.16,39.16,0,39.16
2018/11/15,39.16,39.16,39.16,39.16,500,39.16
2018/11/14,35.64,35.64,35.64,35.64,0,35.64
2018/11/13,35.64,35.64,35.64,35.64,0,35.64
2018/11/12,35.64,35.64,35.64,35.64,1,35.64
2018/11/9,39.60,39.60,39.60,39.60,0,39.60
2018/11/8,39.60,39.60,39.60,39.60,0,39.60
2018/11/7,39.60,39.60,39.60,39.60,0,39.60
2018/11/6,39.60,39.60,39.60,39.60,0,39.60
2018/11/5,39.60,39.60,39.60,39.60,0,39.60
2018/11/2,39.60,39.60,39.60,39.60,4540,39.60
2018/11/1,36.00,36.00,36.00,36.00,0,36.00
2018/10/31,36.00,36.00,36.00,36.00,1,36.00
2018/10/30,34.00,34.00,34.00,34.00,500,34.00
2018/10/29,39.00,39.00,34.01,34.11,51,34.11
2018/10/26,35.57,35.57,35.57,35.57,8000,35.57
2018/10/25,32.34,32.34,32.34,32.34,4918,32.34
2018/10/24,29.40,29.40,29.40,29.40,0,29.40
2018/10/23,29.40,29.40,29.40,29.40,0,29.40
2018/10/22,29.40,29.40,29.40,29.40,0,29.40
2018/10/19,29.40,29.40,29.40,29.40,0,29.40
2018/10/18,29.40,29.40,29.40,29.40,0,29.40
2018/10/17,29.40,29.40,29.40,29.40,0,29.40
2018/10/16,29.40,29.40,29.40,29.40,0,29.40
2018/10/15,29.40,29.40,29.40,29.40,0,29.40
2018/10/12,29.00,29.40,29.00,29.40,8519,29.40
2018/10/11,29.00,29.00,29.00,29.00,2,29.00
2018/10/10,29.01,29.01,29.01,29.01,0,29.01
2018/10/9,29.01,29.01,29.01,29.01,11156,29.01
2018/10/8,30.02,30.02,30.02,30.02,0,30.02
2018/9/28,31.00,31.00,30.00,30.02,6248,30.02
2018/9/27,30.00,30.00,30.00,30.00,0,30.00
2018/9/26,30.00,30.00,30.00,30.00,330,30.00
2018/9/25,28.90,28.90,28.90,28.90,1,28.90
2018/9/21,27.20,31.00,27.20,30.89,515,30.89
2018/9/20,30.60,30.60,30.20,30.21,13268,30.21
2018/9/19,30.60,30.60,30.60,30.60,20,30.60
2018/9/18,31.50,34.00,31.50,33.98,1010,33.98
2018/9/17,32.80,35.00,32.80,34.90,105,34.90
2018/9/14,36.30,36.30,36.30,36.30,0,36.30
2018/9/13,36.30,36.30,36.30,36.30,0,36.30
2018/9/12,36.30,36.30,36.30,36.30,0,36.30
2018/9/11,36.30,36.30,36.30,36.30,4489,36.30
2018/9/10,33.00,33.00,33.00,33.00,500,33.00
2018/9/7,32.09,32.09,32.09,32.09,0,32.09
2018/9/6,32.09,32.09,32.09,32.09,0,32.09
2018/9/5,32.09,32.09,32.09,32.09,2650,32.09
2018/9/4,29.17,29.17,29.17,29.17,0,29.17
2018/9/3,29.17,29.17,29.17,29.17,0,29.17
2018/8/31,31.60,31.60,29.01,29.17,16,29.17
2018/8/30,31.60,31.60,31.60,31.60,10,31.60
2018/8/29,35.00,35.00,35.00,35.00,3889,35.00
2018/8/28,34.19,34.19,34.19,34.19,0,34.19
2018/8/27,34.19,34.19,34.19,34.19,0,34.19
2018/8/24,34.19,34.19,34.19,34.19,0,34.19
2018/8/23,34.19,34.19,34.19,34.19,0,34.19
2018/8/22,36.00,36.00,34.17,34.19,28077,34.19
2018/8/21,37.97,37.97,37.97,37.97,9728,37.97
2018/8/20,42.19,42.19,42.19,42.19,0,42.19
2018/8/17,42.19,42.19,42.19,42.19,0,42.19
2018/8/16,42.19,42.19,42.19,42.19,0,42.19
2018/8/15,42.19,42.19,42.19,42.19,0,42.19
2018/8/14,42.19,42.19,42.19,42.19,0,42.19
2018/8/13,42.19,42.19,42.19,42.19,0,42.19
2018/8/10,42.19,42.19,42.19,42.19,0,42.19
2018/8/9,42.19,42.19,42.19,42.19,0,42.19
2018/8/8,42.19,42.19,42.19,42.19,0,42.19
2018/8/7,42.19,42.19,42.19,42.19,0,42.19
2018/8/6,42.19,42.19,42.19,42.19,0,42.19
2018/8/3,42.19,42.19,42.19,42.19,0,42.19
2018/8/2,42.19,42.19,42.19,42.19,0,42.19
2018/8/1,42.19,42.19,42.19,42.19,0,42.19
2018/7/31,42.19,42.19,42.19,42.19,0,42.19
2018/7/30,43.50,44.00,42.00,42.19,6828,42.19
2018/7/27,41.00,43.00,41.00,42.52,42740,42.52
2018/7/26,39.80,40.35,39.80,40.35,24780,40.35
2018/7/25,39.00,40.50,39.00,40.07,20682,40.07
2018/7/24,39.99,39.99,39.70,39.93,11226,39.93
2018/7/23,40.00,40.00,39.10,39.72,35752,39.72
2018/7/20,39.00,40.00,39.00,39.99,58591,39.99
2018/7/19,39.50,39.90,39.50,39.63,36263,39.63
2018/7/18,39.00,39.50,38.00,39.23,24997,39.23
2018/7/17,38.50,38.50,38.00,38.10,99516,38.10
2018/7/16,38.00,39.39,38.00,38.44,87827,38.44
2018/7/13,39.20,39.49,38.80,39.40,24659,39.40
2018/7/12,39.20,39.20,39.20,39.20,1869,39.20
2018/7/11,39.30,39.30,38.99,39.02,1764,39.02
2018/7/10,39.30,39.30,38.70,38.81,11612,38.81
2018/7/9,39.30,39.30,39.10,39.27,2702,39.27
2018/7/6,38.70,39.50,38.70,38.79,39206,38.79
2018/7/5,39.50,39.50,39.05,39.05,26472,39.05
2018/7/4,38.40,39.50,38.40,38.67,165738,38.67
2018/7/3,39.50,39.50,39.50,39.50,3300,39.50
2018/7/2,39.50,39.50,39.40,39.41,11245,39.41
2018/6/29,39.00,39.00,39.00,39.00,2000,39.00
2018/6/28,39.50,39.50,39.00,39.05,26539,39.05
2018/6/27,39.30,39.30,39.30,39.30,15000,39.30
2018/6/26,39.20,39.20,39.10,39.13,45000,39.13
2018/6/25,39.00,39.00,39.00,39.00,941,39.00
2018/6/22,39.00,40.00,39.00,39.12,25664,39.12
2018/6/21,40.00,40.00,40.00,40.00,0,40.00
2018/6/20,40.00,40.00,40.00,40.00,4334,40.00
2018/6/19,38.20,40.00,38.20,40.00,4010,40.00
2018/6/15,39.50,40.00,39.50,39.76,19000,39.76
2018/6/14,38.80,39.70,38.70,39.38,7170,39.38
2018/6/13,39.50,39.50,39.50,39.50,2676,39.50
2018/6/12,38.90,38.90,38.90,38.90,0,38.90
2018/6/11,38.90,38.90,38.90,38.90,500,38.90
2018/6/8,38.90,39.30,38.90,38.92,32700,38.92
2018/6/7,38.90,38.90,38.90,38.90,1000,38.90
2018/6/6,39.50,39.78,39.00,39.10,5700,39.10
2018/6/5,38.80,39.50,38.40,39.18,14028,39.18
2018/6/4,38.80,39.00,38.80,38.96,7000,38.96
2018/6/1,39.00,39.05,39.00,39.01,35000,39.01
2018/5/31,35.50,35.50,35.50,35.50,20001,35.50
2018/5/30,38.39,38.39,38.39,38.39,0,38.39
2018/5/29,39.39,39.39,39.39,39.39,0,39.39
2018/5/28,38.39,38.39,38.39,38.39,0,38.39
2018/5/25,38.39,38.39,38.39,38.39,0,38.39
2018/5/24,38.20,38.80,38.20,38.39,144011,38.39
2018/5/23,38.25,39.00,38.20,38.93,136500,38.93
2018/5/22,38.20,38.20,38.20,38.20,40000,38.20
2018/5/21,38.20,38.20,38.20,38.20,1000,38.20
2018/5/18,38.20,38.20,38.20,38.20,5839,38.20
2018/5/17,38.50,38.50,38.10,38.12,24242,38.12
2018/5/16,38.10,38.25,38.10,38.18,14288,38.18
2018/5/15,38.05,38.05,38.05,38.05,10000,38.05
2018/5/14,38.00,38.00,38.00,38.00,0,38.00
2018/5/11,38.00,38.00,38.00,38.00,0,38.00
2018/5/10,38.00,38.00,38.00,38.00,30001,38.00
2018/5/9,38.23,38.23,38.23,38.23,0,38.23
2018/5/8,38.30,38.30,38.20,38.23,17977,38.23
2018/5/7,34.70,38.50,34.70,38.22,52501,38.22
2018/5/4,33.00,38.60,33.00,38.49,70202,38.49
2018/5/3,36.10,36.10,36.10,36.10,1,36.10
